label,filepath,index
9,media/emnist_10000/01887.png,train
h,media/emnist_10000/01888.png,train
g,media/emnist_10000/01889.png,test
O,media/emnist_10000/01890.png,train
V,media/emnist_10000/01891.png,train
e,media/emnist_10000/01892.png,test
Z,media/emnist_10000/01893.png,train
4,media/emnist_10000/01894.png,test
U,media/emnist_10000/01895.png,train
d,media/emnist_10000/01896.png,train
O,media/emnist_10000/01897.png,train
M,media/emnist_10000/01898.png,train
8,media/emnist_10000/01899.png,train
R,media/emnist_10000/01900.png,train
W,media/emnist_10000/01901.png,test
3,media/emnist_10000/01902.png,train
R,media/emnist_10000/01903.png,train
V,media/emnist_10000/01904.png,train
8,media/emnist_10000/01905.png,train
4,media/emnist_10000/01906.png,test
h,media/emnist_10000/01907.png,train
3,media/emnist_10000/01908.png,test
a,media/emnist_10000/01909.png,test
Q,media/emnist_10000/01910.png,train
h,media/emnist_10000/01911.png,test
O,media/emnist_10000/01912.png,train
S,media/emnist_10000/01913.png,train
t,media/emnist_10000/01914.png,test
J,media/emnist_10000/01915.png,train
O,media/emnist_10000/01916.png,train
q,media/emnist_10000/01917.png,train
t,media/emnist_10000/01918.png,train
Z,media/emnist_10000/01919.png,train
D,media/emnist_10000/01920.png,train
J,media/emnist_10000/01921.png,test
Y,media/emnist_10000/01922.png,train
F,media/emnist_10000/01923.png,train
g,media/emnist_10000/01924.png,train
0,media/emnist_10000/01925.png,train
I,media/emnist_10000/01926.png,train
X,media/emnist_10000/01927.png,test
9,media/emnist_10000/01928.png,train
U,media/emnist_10000/01929.png,train
t,media/emnist_10000/01930.png,train
R,media/emnist_10000/01931.png,train
n,media/emnist_10000/01932.png,train
X,media/emnist_10000/01933.png,train
H,media/emnist_10000/01934.png,test
W,media/emnist_10000/01935.png,train
B,media/emnist_10000/01936.png,train
C,media/emnist_10000/01937.png,train
Z,media/emnist_10000/01938.png,train
5,media/emnist_10000/01939.png,train
J,media/emnist_10000/01940.png,train
Y,media/emnist_10000/01941.png,train
Z,media/emnist_10000/01942.png,train
V,media/emnist_10000/01943.png,test
d,media/emnist_10000/01944.png,test
5,media/emnist_10000/01945.png,train
n,media/emnist_10000/01946.png,train
9,media/emnist_10000/01947.png,train
I,media/emnist_10000/01948.png,test
B,media/emnist_10000/01949.png,train
n,media/emnist_10000/01950.png,train
F,media/emnist_10000/01951.png,train
6,media/emnist_10000/01952.png,train
U,media/emnist_10000/01953.png,train
5,media/emnist_10000/01954.png,test
4,media/emnist_10000/01955.png,train
Z,media/emnist_10000/01956.png,train
4,media/emnist_10000/01957.png,train
X,media/emnist_10000/01958.png,test
N,media/emnist_10000/01959.png,test
4,media/emnist_10000/01960.png,test
4,media/emnist_10000/01961.png,train
J,media/emnist_10000/01962.png,train
8,media/emnist_10000/01963.png,test
h,media/emnist_10000/01964.png,test
X,media/emnist_10000/01965.png,train
1,media/emnist_10000/01966.png,train
b,media/emnist_10000/01967.png,train
a,media/emnist_10000/01968.png,train
n,media/emnist_10000/01969.png,train
I,media/emnist_10000/01970.png,train
P,media/emnist_10000/01971.png,train
V,media/emnist_10000/01972.png,test
C,media/emnist_10000/01973.png,train
7,media/emnist_10000/01974.png,train
W,media/emnist_10000/01975.png,train
a,media/emnist_10000/01976.png,test
3,media/emnist_10000/01977.png,train
a,media/emnist_10000/01978.png,test
6,media/emnist_10000/01979.png,test
2,media/emnist_10000/01980.png,train
a,media/emnist_10000/01981.png,train
J,media/emnist_10000/01982.png,train
R,media/emnist_10000/01983.png,test
S,media/emnist_10000/01984.png,test
7,media/emnist_10000/01985.png,train
h,media/emnist_10000/01986.png,train
2,media/emnist_10000/01987.png,train
S,media/emnist_10000/01988.png,test
3,media/emnist_10000/01989.png,train
G,media/emnist_10000/01990.png,train
g,media/emnist_10000/01991.png,test
T,media/emnist_10000/01992.png,train
e,media/emnist_10000/01993.png,test
E,media/emnist_10000/01994.png,train
f,media/emnist_10000/01995.png,train
S,media/emnist_10000/01996.png,train
V,media/emnist_10000/01997.png,test
U,media/emnist_10000/01998.png,train
t,media/emnist_10000/01999.png,test
W,media/emnist_10000/02000.png,train
r,media/emnist_10000/02001.png,train
G,media/emnist_10000/02002.png,train
a,media/emnist_10000/02003.png,train
r,media/emnist_10000/02004.png,train
Q,media/emnist_10000/02005.png,train
G,media/emnist_10000/02006.png,train
b,media/emnist_10000/02007.png,train
O,media/emnist_10000/02008.png,train
T,media/emnist_10000/02009.png,train
7,media/emnist_10000/02010.png,train
n,media/emnist_10000/02011.png,test
Q,media/emnist_10000/02012.png,test
q,media/emnist_10000/02013.png,train
F,media/emnist_10000/02014.png,train
r,media/emnist_10000/02015.png,train
5,media/emnist_10000/02016.png,train
3,media/emnist_10000/02017.png,test
n,media/emnist_10000/02018.png,train
8,media/emnist_10000/02019.png,train
0,media/emnist_10000/02020.png,train
7,media/emnist_10000/02021.png,test
U,media/emnist_10000/02022.png,test
2,media/emnist_10000/02023.png,test
q,media/emnist_10000/02024.png,train
P,media/emnist_10000/02025.png,train
4,media/emnist_10000/02026.png,test
I,media/emnist_10000/02027.png,test
Z,media/emnist_10000/02028.png,train
4,media/emnist_10000/02029.png,train
O,media/emnist_10000/02030.png,train
4,media/emnist_10000/02031.png,train
E,media/emnist_10000/02032.png,train
9,media/emnist_10000/02033.png,train
Q,media/emnist_10000/02034.png,train
C,media/emnist_10000/02035.png,train
q,media/emnist_10000/02036.png,train
G,media/emnist_10000/02037.png,test
M,media/emnist_10000/02038.png,train
R,media/emnist_10000/02039.png,train
q,media/emnist_10000/02040.png,train
h,media/emnist_10000/02041.png,train
b,media/emnist_10000/02042.png,train
q,media/emnist_10000/02043.png,train
W,media/emnist_10000/02044.png,train
1,media/emnist_10000/02045.png,test
F,media/emnist_10000/02046.png,train
S,media/emnist_10000/02047.png,train
g,media/emnist_10000/02048.png,train
C,media/emnist_10000/02049.png,test
F,media/emnist_10000/02050.png,test
A,media/emnist_10000/02051.png,train
L,media/emnist_10000/02052.png,train
L,media/emnist_10000/02053.png,train
g,media/emnist_10000/02054.png,train
f,media/emnist_10000/02055.png,train
T,media/emnist_10000/02056.png,train
n,media/emnist_10000/02057.png,test
1,media/emnist_10000/02058.png,train
3,media/emnist_10000/02059.png,train
b,media/emnist_10000/02060.png,test
1,media/emnist_10000/02061.png,test
q,media/emnist_10000/02062.png,train
n,media/emnist_10000/02063.png,test
0,media/emnist_10000/02064.png,test
g,media/emnist_10000/02065.png,train
J,media/emnist_10000/02066.png,test
J,media/emnist_10000/02067.png,train
Z,media/emnist_10000/02068.png,train
C,media/emnist_10000/02069.png,train
S,media/emnist_10000/02070.png,test
J,media/emnist_10000/02071.png,test
2,media/emnist_10000/02072.png,train
2,media/emnist_10000/02073.png,train
U,media/emnist_10000/02074.png,train
6,media/emnist_10000/02075.png,test
h,media/emnist_10000/02076.png,test
S,media/emnist_10000/02077.png,train
W,media/emnist_10000/02078.png,train
f,media/emnist_10000/02079.png,train
I,media/emnist_10000/02080.png,test
O,media/emnist_10000/02081.png,train
B,media/emnist_10000/02082.png,train
J,media/emnist_10000/02083.png,train
Q,media/emnist_10000/02084.png,train
4,media/emnist_10000/02085.png,train
E,media/emnist_10000/02086.png,train
P,media/emnist_10000/02087.png,train
f,media/emnist_10000/02088.png,train
F,media/emnist_10000/02089.png,train
U,media/emnist_10000/02090.png,train
5,media/emnist_10000/02091.png,train
b,media/emnist_10000/02092.png,test
5,media/emnist_10000/02093.png,test
O,media/emnist_10000/02094.png,train
D,media/emnist_10000/02095.png,train
I,media/emnist_10000/02096.png,train
8,media/emnist_10000/02097.png,train
I,media/emnist_10000/02098.png,test
H,media/emnist_10000/02099.png,train
3,media/emnist_10000/02100.png,train
E,media/emnist_10000/02101.png,train
H,media/emnist_10000/02102.png,test
5,media/emnist_10000/02103.png,train
7,media/emnist_10000/02104.png,test
H,media/emnist_10000/02105.png,test
f,media/emnist_10000/02106.png,train
9,media/emnist_10000/02107.png,train
O,media/emnist_10000/02108.png,test
W,media/emnist_10000/02109.png,test
b,media/emnist_10000/02110.png,train
h,media/emnist_10000/02111.png,train
H,media/emnist_10000/02112.png,train
M,media/emnist_10000/02113.png,test
X,media/emnist_10000/02114.png,train
5,media/emnist_10000/02115.png,train
A,media/emnist_10000/02116.png,test
4,media/emnist_10000/02117.png,train
A,media/emnist_10000/02118.png,train
4,media/emnist_10000/02119.png,test
U,media/emnist_10000/02120.png,train
d,media/emnist_10000/02121.png,train
L,media/emnist_10000/02122.png,train
X,media/emnist_10000/02123.png,test
N,media/emnist_10000/02124.png,test
1,media/emnist_10000/02125.png,test
7,media/emnist_10000/02126.png,train
V,media/emnist_10000/02127.png,train
Z,media/emnist_10000/02128.png,train
E,media/emnist_10000/02129.png,train
4,media/emnist_10000/02130.png,train
t,media/emnist_10000/02131.png,test
a,media/emnist_10000/02132.png,train
V,media/emnist_10000/02133.png,train
U,media/emnist_10000/02134.png,test
H,media/emnist_10000/02135.png,train
R,media/emnist_10000/02136.png,train
L,media/emnist_10000/02137.png,test
T,media/emnist_10000/02138.png,train
B,media/emnist_10000/02139.png,train
O,media/emnist_10000/02140.png,train
V,media/emnist_10000/02141.png,train
n,media/emnist_10000/02142.png,train
N,media/emnist_10000/02143.png,train
J,media/emnist_10000/02144.png,train
Q,media/emnist_10000/02145.png,train
P,media/emnist_10000/02146.png,test
D,media/emnist_10000/02147.png,train
n,media/emnist_10000/02148.png,test
6,media/emnist_10000/02149.png,train
P,media/emnist_10000/02150.png,train
D,media/emnist_10000/02151.png,train
I,media/emnist_10000/02152.png,train
M,media/emnist_10000/02153.png,train
5,media/emnist_10000/02154.png,train
f,media/emnist_10000/02155.png,test
g,media/emnist_10000/02156.png,train
B,media/emnist_10000/02157.png,test
7,media/emnist_10000/02158.png,train
8,media/emnist_10000/02159.png,train
B,media/emnist_10000/02160.png,train
Z,media/emnist_10000/02161.png,train
Q,media/emnist_10000/02162.png,test
e,media/emnist_10000/02163.png,train
C,media/emnist_10000/02164.png,test
G,media/emnist_10000/02165.png,train
C,media/emnist_10000/02166.png,train
L,media/emnist_10000/02167.png,test
X,media/emnist_10000/02168.png,train
Y,media/emnist_10000/02169.png,train
4,media/emnist_10000/02170.png,train
B,media/emnist_10000/02171.png,train
Z,media/emnist_10000/02172.png,train
2,media/emnist_10000/02173.png,train
E,media/emnist_10000/02174.png,test
7,media/emnist_10000/02175.png,train
T,media/emnist_10000/02176.png,test
M,media/emnist_10000/02177.png,train
6,media/emnist_10000/02178.png,test
B,media/emnist_10000/02179.png,test
9,media/emnist_10000/02180.png,train
J,media/emnist_10000/02181.png,train
f,media/emnist_10000/02182.png,train
1,media/emnist_10000/02183.png,train
n,media/emnist_10000/02184.png,train
U,media/emnist_10000/02185.png,train
f,media/emnist_10000/02186.png,train
U,media/emnist_10000/02187.png,train
I,media/emnist_10000/02188.png,train
K,media/emnist_10000/02189.png,train
Z,media/emnist_10000/02190.png,train
C,media/emnist_10000/02191.png,train
M,media/emnist_10000/02192.png,train
Y,media/emnist_10000/02193.png,train
n,media/emnist_10000/02194.png,train
Z,media/emnist_10000/02195.png,train
h,media/emnist_10000/02196.png,train
0,media/emnist_10000/02197.png,train
d,media/emnist_10000/02198.png,test
2,media/emnist_10000/02199.png,train
t,media/emnist_10000/02200.png,test
O,media/emnist_10000/02201.png,train
4,media/emnist_10000/02202.png,train
W,media/emnist_10000/02203.png,train
H,media/emnist_10000/02204.png,test
1,media/emnist_10000/02205.png,train
E,media/emnist_10000/02206.png,train
V,media/emnist_10000/02207.png,train
0,media/emnist_10000/02208.png,train
X,media/emnist_10000/02209.png,train
Q,media/emnist_10000/02210.png,train
t,media/emnist_10000/02211.png,train
n,media/emnist_10000/02212.png,train
2,media/emnist_10000/02213.png,train
9,media/emnist_10000/02214.png,train
S,media/emnist_10000/02215.png,train
1,media/emnist_10000/02216.png,train
H,media/emnist_10000/02217.png,train
h,media/emnist_10000/02218.png,train
r,media/emnist_10000/02219.png,test
P,media/emnist_10000/02220.png,train
d,media/emnist_10000/02221.png,test
Z,media/emnist_10000/02222.png,train
Z,media/emnist_10000/02223.png,train
r,media/emnist_10000/02224.png,train
b,media/emnist_10000/02225.png,train
t,media/emnist_10000/02226.png,train
T,media/emnist_10000/02227.png,train
J,media/emnist_10000/02228.png,train
b,media/emnist_10000/02229.png,train
2,media/emnist_10000/02230.png,train
M,media/emnist_10000/02231.png,train
Y,media/emnist_10000/02232.png,train
C,media/emnist_10000/02233.png,train
9,media/emnist_10000/02234.png,train
r,media/emnist_10000/02235.png,test
Q,media/emnist_10000/02236.png,train
6,media/emnist_10000/02237.png,train
R,media/emnist_10000/02238.png,test
S,media/emnist_10000/02239.png,train
G,media/emnist_10000/02240.png,train
7,media/emnist_10000/02241.png,train
Y,media/emnist_10000/02242.png,test
t,media/emnist_10000/02243.png,train
2,media/emnist_10000/02244.png,train
e,media/emnist_10000/02245.png,test
V,media/emnist_10000/02246.png,train
5,media/emnist_10000/02247.png,test
9,media/emnist_10000/02248.png,train
B,media/emnist_10000/02249.png,train
9,media/emnist_10000/02250.png,test
M,media/emnist_10000/02251.png,train
W,media/emnist_10000/02252.png,train
W,media/emnist_10000/02253.png,train
I,media/emnist_10000/02254.png,test
J,media/emnist_10000/02255.png,test
f,media/emnist_10000/02256.png,train
e,media/emnist_10000/02257.png,train
6,media/emnist_10000/02258.png,train
1,media/emnist_10000/02259.png,train
Z,media/emnist_10000/02260.png,train
Z,media/emnist_10000/02261.png,train
Q,media/emnist_10000/02262.png,test
M,media/emnist_10000/02263.png,test
1,media/emnist_10000/02264.png,train
G,media/emnist_10000/02265.png,train
Z,media/emnist_10000/02266.png,test
F,media/emnist_10000/02267.png,train
7,media/emnist_10000/02268.png,train
Y,media/emnist_10000/02269.png,train
W,media/emnist_10000/02270.png,train
a,media/emnist_10000/02271.png,test
2,media/emnist_10000/02272.png,train
J,media/emnist_10000/02273.png,test
A,media/emnist_10000/02274.png,test
7,media/emnist_10000/02275.png,train
5,media/emnist_10000/02276.png,train
R,media/emnist_10000/02277.png,train
7,media/emnist_10000/02278.png,train
6,media/emnist_10000/02279.png,train
t,media/emnist_10000/02280.png,train
e,media/emnist_10000/02281.png,train
Y,media/emnist_10000/02282.png,train
I,media/emnist_10000/02283.png,train
X,media/emnist_10000/02284.png,train
X,media/emnist_10000/02285.png,test
7,media/emnist_10000/02286.png,test
E,media/emnist_10000/02287.png,train
W,media/emnist_10000/02288.png,test
I,media/emnist_10000/02289.png,train
G,media/emnist_10000/02290.png,test
W,media/emnist_10000/02291.png,train
H,media/emnist_10000/02292.png,train
U,media/emnist_10000/02293.png,test
9,media/emnist_10000/02294.png,test
D,media/emnist_10000/02295.png,train
A,media/emnist_10000/02296.png,train
F,media/emnist_10000/02297.png,train
5,media/emnist_10000/02298.png,train
P,media/emnist_10000/02299.png,test
V,media/emnist_10000/02300.png,train
t,media/emnist_10000/02301.png,test
r,media/emnist_10000/02302.png,train
7,media/emnist_10000/02303.png,test
Z,media/emnist_10000/02304.png,train
7,media/emnist_10000/02305.png,train
S,media/emnist_10000/02306.png,train
M,media/emnist_10000/02307.png,test
H,media/emnist_10000/02308.png,train
0,media/emnist_10000/02309.png,train
f,media/emnist_10000/02310.png,train
q,media/emnist_10000/02311.png,test
Z,media/emnist_10000/02312.png,train
d,media/emnist_10000/02313.png,test
D,media/emnist_10000/02314.png,train
q,media/emnist_10000/02315.png,train
h,media/emnist_10000/02316.png,train
E,media/emnist_10000/02317.png,train
S,media/emnist_10000/02318.png,test
X,media/emnist_10000/02319.png,train
1,media/emnist_10000/02320.png,train
X,media/emnist_10000/02321.png,train
q,media/emnist_10000/02322.png,train
V,media/emnist_10000/02323.png,train
f,media/emnist_10000/02324.png,test
D,media/emnist_10000/02325.png,test
X,media/emnist_10000/02326.png,train
N,media/emnist_10000/02327.png,train
2,media/emnist_10000/02328.png,train
G,media/emnist_10000/02329.png,train
h,media/emnist_10000/02330.png,train
h,media/emnist_10000/02331.png,train
g,media/emnist_10000/02332.png,train
3,media/emnist_10000/02333.png,test
S,media/emnist_10000/02334.png,train
P,media/emnist_10000/02335.png,train
Z,media/emnist_10000/02336.png,train
1,media/emnist_10000/02337.png,train
C,media/emnist_10000/02338.png,train
E,media/emnist_10000/02339.png,train
E,media/emnist_10000/02340.png,train
A,media/emnist_10000/02341.png,train
1,media/emnist_10000/02342.png,train
4,media/emnist_10000/02343.png,train
h,media/emnist_10000/02344.png,train
O,media/emnist_10000/02345.png,test
5,media/emnist_10000/02346.png,train
G,media/emnist_10000/02347.png,train
T,media/emnist_10000/02348.png,train
P,media/emnist_10000/02349.png,train
W,media/emnist_10000/02350.png,train
C,media/emnist_10000/02351.png,test
9,media/emnist_10000/02352.png,train
I,media/emnist_10000/02353.png,test
d,media/emnist_10000/02354.png,train
X,media/emnist_10000/02355.png,test
T,media/emnist_10000/02356.png,train
Y,media/emnist_10000/02357.png,train
M,media/emnist_10000/02358.png,train
I,media/emnist_10000/02359.png,train
4,media/emnist_10000/02360.png,train
h,media/emnist_10000/02361.png,train
X,media/emnist_10000/02362.png,train
G,media/emnist_10000/02363.png,test
9,media/emnist_10000/02364.png,train
n,media/emnist_10000/02365.png,train
O,media/emnist_10000/02366.png,test
S,media/emnist_10000/02367.png,train
B,media/emnist_10000/02368.png,test
0,media/emnist_10000/02369.png,test
1,media/emnist_10000/02370.png,train
N,media/emnist_10000/02371.png,test
1,media/emnist_10000/02372.png,train
I,media/emnist_10000/02373.png,train
B,media/emnist_10000/02374.png,train
h,media/emnist_10000/02375.png,train
I,media/emnist_10000/02376.png,train
8,media/emnist_10000/02377.png,test
S,media/emnist_10000/02378.png,train
a,media/emnist_10000/02379.png,train
W,media/emnist_10000/02380.png,test
h,media/emnist_10000/02381.png,train
n,media/emnist_10000/02382.png,test
q,media/emnist_10000/02383.png,test
n,media/emnist_10000/02384.png,test
R,media/emnist_10000/02385.png,train
G,media/emnist_10000/02386.png,train
q,media/emnist_10000/02387.png,train
Q,media/emnist_10000/02388.png,train
N,media/emnist_10000/02389.png,test
L,media/emnist_10000/02390.png,train
7,media/emnist_10000/02391.png,test
K,media/emnist_10000/02392.png,test
e,media/emnist_10000/02393.png,train
g,media/emnist_10000/02394.png,test
M,media/emnist_10000/02395.png,train
W,media/emnist_10000/02396.png,test
B,media/emnist_10000/02397.png,train
V,media/emnist_10000/02398.png,test
6,media/emnist_10000/02399.png,train
g,media/emnist_10000/02400.png,train
P,media/emnist_10000/02401.png,train
N,media/emnist_10000/02402.png,train
8,media/emnist_10000/02403.png,train
Y,media/emnist_10000/02404.png,test
E,media/emnist_10000/02405.png,train
6,media/emnist_10000/02406.png,train
f,media/emnist_10000/02407.png,train
U,media/emnist_10000/02408.png,test
9,media/emnist_10000/02409.png,train
F,media/emnist_10000/02410.png,train
M,media/emnist_10000/02411.png,train
K,media/emnist_10000/02412.png,train
I,media/emnist_10000/02413.png,test
3,media/emnist_10000/02414.png,train
Y,media/emnist_10000/02415.png,train
3,media/emnist_10000/02416.png,train
C,media/emnist_10000/02417.png,train
6,media/emnist_10000/02418.png,train
F,media/emnist_10000/02419.png,train
3,media/emnist_10000/02420.png,test
C,media/emnist_10000/02421.png,train
h,media/emnist_10000/02422.png,train
R,media/emnist_10000/02423.png,train
K,media/emnist_10000/02424.png,train
F,media/emnist_10000/02425.png,train
8,media/emnist_10000/02426.png,train
B,media/emnist_10000/02427.png,train
e,media/emnist_10000/02428.png,train
1,media/emnist_10000/02429.png,train
0,media/emnist_10000/02430.png,train
W,media/emnist_10000/02431.png,train
5,media/emnist_10000/02432.png,train
e,media/emnist_10000/02433.png,test
3,media/emnist_10000/02434.png,train
d,media/emnist_10000/02435.png,train
9,media/emnist_10000/02436.png,train
V,media/emnist_10000/02437.png,test
F,media/emnist_10000/02438.png,train
h,media/emnist_10000/02439.png,train
e,media/emnist_10000/02440.png,train
U,media/emnist_10000/02441.png,train
P,media/emnist_10000/02442.png,train
D,media/emnist_10000/02443.png,train
q,media/emnist_10000/02444.png,test
1,media/emnist_10000/02445.png,train
L,media/emnist_10000/02446.png,train
T,media/emnist_10000/02447.png,train
n,media/emnist_10000/02448.png,train
H,media/emnist_10000/02449.png,train
J,media/emnist_10000/02450.png,train
g,media/emnist_10000/02451.png,train
J,media/emnist_10000/02452.png,train
e,media/emnist_10000/02453.png,train
n,media/emnist_10000/02454.png,test
2,media/emnist_10000/02455.png,train
d,media/emnist_10000/02456.png,test
b,media/emnist_10000/02457.png,train
H,media/emnist_10000/02458.png,train
Z,media/emnist_10000/02459.png,test
q,media/emnist_10000/02460.png,test
f,media/emnist_10000/02461.png,train
L,media/emnist_10000/02462.png,train
h,media/emnist_10000/02463.png,train
D,media/emnist_10000/02464.png,train
F,media/emnist_10000/02465.png,test
A,media/emnist_10000/02466.png,train
V,media/emnist_10000/02467.png,train
R,media/emnist_10000/02468.png,train
V,media/emnist_10000/02469.png,train
G,media/emnist_10000/02470.png,train
B,media/emnist_10000/02471.png,test
J,media/emnist_10000/02472.png,train
6,media/emnist_10000/02473.png,test
d,media/emnist_10000/02474.png,train
C,media/emnist_10000/02475.png,test
G,media/emnist_10000/02476.png,test
d,media/emnist_10000/02477.png,train
X,media/emnist_10000/02478.png,train
J,media/emnist_10000/02479.png,train
D,media/emnist_10000/02480.png,train
Y,media/emnist_10000/02481.png,train
R,media/emnist_10000/02482.png,test
6,media/emnist_10000/02483.png,train
H,media/emnist_10000/02484.png,train
7,media/emnist_10000/02485.png,train
f,media/emnist_10000/02486.png,test
L,media/emnist_10000/02487.png,train
V,media/emnist_10000/02488.png,train
q,media/emnist_10000/02489.png,train
5,media/emnist_10000/02490.png,train
r,media/emnist_10000/02491.png,train
d,media/emnist_10000/02492.png,train
T,media/emnist_10000/02493.png,train
t,media/emnist_10000/02494.png,test
R,media/emnist_10000/02495.png,train
r,media/emnist_10000/02496.png,train
f,media/emnist_10000/02497.png,train
K,media/emnist_10000/02498.png,train
8,media/emnist_10000/02499.png,test
D,media/emnist_10000/02500.png,test
n,media/emnist_10000/02501.png,train
t,media/emnist_10000/02502.png,train
X,media/emnist_10000/02503.png,train
N,media/emnist_10000/02504.png,train
X,media/emnist_10000/02505.png,train
P,media/emnist_10000/02506.png,train
e,media/emnist_10000/02507.png,train
Z,media/emnist_10000/02508.png,train
K,media/emnist_10000/02509.png,train
1,media/emnist_10000/02510.png,train
3,media/emnist_10000/02511.png,test
3,media/emnist_10000/02512.png,train
M,media/emnist_10000/02513.png,train
Y,media/emnist_10000/02514.png,test
6,media/emnist_10000/02515.png,train
I,media/emnist_10000/02516.png,test
L,media/emnist_10000/02517.png,test
3,media/emnist_10000/02518.png,train
A,media/emnist_10000/02519.png,train
P,media/emnist_10000/02520.png,train
J,media/emnist_10000/02521.png,test
a,media/emnist_10000/02522.png,train
b,media/emnist_10000/02523.png,train
f,media/emnist_10000/02524.png,train
R,media/emnist_10000/02525.png,train
7,media/emnist_10000/02526.png,test
f,media/emnist_10000/02527.png,train
n,media/emnist_10000/02528.png,train
3,media/emnist_10000/02529.png,train
g,media/emnist_10000/02530.png,test
W,media/emnist_10000/02531.png,train
Z,media/emnist_10000/02532.png,test
4,media/emnist_10000/02533.png,train
a,media/emnist_10000/02534.png,train
Q,media/emnist_10000/02535.png,train
b,media/emnist_10000/02536.png,test
C,media/emnist_10000/02537.png,train
M,media/emnist_10000/02538.png,test
D,media/emnist_10000/02539.png,train
e,media/emnist_10000/02540.png,train
e,media/emnist_10000/02541.png,train
g,media/emnist_10000/02542.png,test
f,media/emnist_10000/02543.png,train
R,media/emnist_10000/02544.png,test
H,media/emnist_10000/02545.png,test
P,media/emnist_10000/02546.png,train
0,media/emnist_10000/02547.png,train
d,media/emnist_10000/02548.png,train
a,media/emnist_10000/02549.png,train
A,media/emnist_10000/02550.png,test
2,media/emnist_10000/02551.png,test
r,media/emnist_10000/02552.png,test
h,media/emnist_10000/02553.png,test
3,media/emnist_10000/02554.png,test
8,media/emnist_10000/02555.png,train
9,media/emnist_10000/02556.png,train
n,media/emnist_10000/02557.png,train
n,media/emnist_10000/02558.png,train
J,media/emnist_10000/02559.png,test
e,media/emnist_10000/02560.png,train
2,media/emnist_10000/02561.png,train
O,media/emnist_10000/02562.png,train
V,media/emnist_10000/02563.png,train
d,media/emnist_10000/02564.png,train
X,media/emnist_10000/02565.png,test
N,media/emnist_10000/02566.png,test
R,media/emnist_10000/02567.png,test
0,media/emnist_10000/02568.png,train
X,media/emnist_10000/02569.png,train
P,media/emnist_10000/02570.png,train
J,media/emnist_10000/02571.png,train
O,media/emnist_10000/02572.png,train
M,media/emnist_10000/02573.png,train
Q,media/emnist_10000/02574.png,train
a,media/emnist_10000/02575.png,train
n,media/emnist_10000/02576.png,train
P,media/emnist_10000/02577.png,test
W,media/emnist_10000/02578.png,train
Q,media/emnist_10000/02579.png,train
g,media/emnist_10000/02580.png,train
f,media/emnist_10000/02581.png,train
R,media/emnist_10000/02582.png,train
e,media/emnist_10000/02583.png,test
7,media/emnist_10000/02584.png,test
Y,media/emnist_10000/02585.png,test
0,media/emnist_10000/02586.png,train
R,media/emnist_10000/02587.png,train
Y,media/emnist_10000/02588.png,test
R,media/emnist_10000/02589.png,train
2,media/emnist_10000/02590.png,test
E,media/emnist_10000/02591.png,train
B,media/emnist_10000/02592.png,train
S,media/emnist_10000/02593.png,test
8,media/emnist_10000/02594.png,train
V,media/emnist_10000/02595.png,train
Q,media/emnist_10000/02596.png,train
J,media/emnist_10000/02597.png,train
r,media/emnist_10000/02598.png,train
8,media/emnist_10000/02599.png,train
K,media/emnist_10000/02600.png,train
D,media/emnist_10000/02601.png,train
H,media/emnist_10000/02602.png,train
7,media/emnist_10000/02603.png,train
7,media/emnist_10000/02604.png,test
I,media/emnist_10000/02605.png,train
E,media/emnist_10000/02606.png,train
B,media/emnist_10000/02607.png,train
Y,media/emnist_10000/02608.png,train
E,media/emnist_10000/02609.png,train
Q,media/emnist_10000/02610.png,train
F,media/emnist_10000/02611.png,test
D,media/emnist_10000/02612.png,train
n,media/emnist_10000/02613.png,train
R,media/emnist_10000/02614.png,train
e,media/emnist_10000/02615.png,train
V,media/emnist_10000/02616.png,test
D,media/emnist_10000/02617.png,train
X,media/emnist_10000/02618.png,train
N,media/emnist_10000/02619.png,train
4,media/emnist_10000/02620.png,train
7,media/emnist_10000/02621.png,test
F,media/emnist_10000/02622.png,train
1,media/emnist_10000/02623.png,train
4,media/emnist_10000/02624.png,train
0,media/emnist_10000/02625.png,test
Y,media/emnist_10000/02626.png,test
P,media/emnist_10000/02627.png,train
X,media/emnist_10000/02628.png,train
n,media/emnist_10000/02629.png,test
S,media/emnist_10000/02630.png,train
H,media/emnist_10000/02631.png,train
1,media/emnist_10000/02632.png,train
A,media/emnist_10000/02633.png,train
5,media/emnist_10000/02634.png,train
W,media/emnist_10000/02635.png,test
N,media/emnist_10000/02636.png,train
Z,media/emnist_10000/02637.png,train
M,media/emnist_10000/02638.png,train
M,media/emnist_10000/02639.png,train
O,media/emnist_10000/02640.png,train
6,media/emnist_10000/02641.png,train
P,media/emnist_10000/02642.png,test
P,media/emnist_10000/02643.png,train
9,media/emnist_10000/02644.png,test
t,media/emnist_10000/02645.png,train
4,media/emnist_10000/02646.png,train
A,media/emnist_10000/02647.png,train
Z,media/emnist_10000/02648.png,train
4,media/emnist_10000/02649.png,train
d,media/emnist_10000/02650.png,train
3,media/emnist_10000/02651.png,train
d,media/emnist_10000/02652.png,train
d,media/emnist_10000/02653.png,train
E,media/emnist_10000/02654.png,test
h,media/emnist_10000/02655.png,test
Q,media/emnist_10000/02656.png,train
d,media/emnist_10000/02657.png,train
L,media/emnist_10000/02658.png,train
7,media/emnist_10000/02659.png,train
I,media/emnist_10000/02660.png,train
