label,filepath,index
sandal,media/fashionmnist_10000/01476.png,train
pullover,media/fashionmnist_10000/01477.png,train
coat,media/fashionmnist_10000/01478.png,train
coat,media/fashionmnist_10000/01479.png,train
pullover,media/fashionmnist_10000/01480.png,train
coat,media/fashionmnist_10000/01481.png,train
t-shirt/top,media/fashionmnist_10000/01482.png,train
trouser,media/fashionmnist_10000/01483.png,test
dress,media/fashionmnist_10000/01484.png,test
bag,media/fashionmnist_10000/01485.png,train
sneaker,media/fashionmnist_10000/01486.png,train
coat,media/fashionmnist_10000/01487.png,train
ankle boot,media/fashionmnist_10000/01488.png,test
shirt,media/fashionmnist_10000/01489.png,train
bag,media/fashionmnist_10000/01490.png,train
t-shirt/top,media/fashionmnist_10000/01491.png,test
sandal,media/fashionmnist_10000/01492.png,train
shirt,media/fashionmnist_10000/01493.png,train
shirt,media/fashionmnist_10000/01494.png,train
trouser,media/fashionmnist_10000/01495.png,test
t-shirt/top,media/fashionmnist_10000/01496.png,train
sneaker,media/fashionmnist_10000/01497.png,train
dress,media/fashionmnist_10000/01498.png,train
sneaker,media/fashionmnist_10000/01499.png,train
ankle boot,media/fashionmnist_10000/01500.png,train
pullover,media/fashionmnist_10000/01501.png,train
dress,media/fashionmnist_10000/01502.png,train
sandal,media/fashionmnist_10000/01503.png,train
sandal,media/fashionmnist_10000/01504.png,train
coat,media/fashionmnist_10000/01505.png,train
t-shirt/top,media/fashionmnist_10000/01506.png,train
sandal,media/fashionmnist_10000/01507.png,train
sneaker,media/fashionmnist_10000/01508.png,train
sandal,media/fashionmnist_10000/01509.png,train
dress,media/fashionmnist_10000/01510.png,train
sneaker,media/fashionmnist_10000/01511.png,train
coat,media/fashionmnist_10000/01512.png,train
bag,media/fashionmnist_10000/01513.png,train
bag,media/fashionmnist_10000/01514.png,train
pullover,media/fashionmnist_10000/01515.png,train
coat,media/fashionmnist_10000/01516.png,test
trouser,media/fashionmnist_10000/01517.png,train
shirt,media/fashionmnist_10000/01518.png,train
trouser,media/fashionmnist_10000/01519.png,train
coat,media/fashionmnist_10000/01520.png,train
bag,media/fashionmnist_10000/01521.png,train
trouser,media/fashionmnist_10000/01522.png,train
coat,media/fashionmnist_10000/01523.png,train
t-shirt/top,media/fashionmnist_10000/01524.png,test
bag,media/fashionmnist_10000/01525.png,test
shirt,media/fashionmnist_10000/01526.png,train
shirt,media/fashionmnist_10000/01527.png,train
sneaker,media/fashionmnist_10000/01528.png,train
dress,media/fashionmnist_10000/01529.png,train
sneaker,media/fashionmnist_10000/01530.png,train
shirt,media/fashionmnist_10000/01531.png,train
trouser,media/fashionmnist_10000/01532.png,test
t-shirt/top,media/fashionmnist_10000/01533.png,test
shirt,media/fashionmnist_10000/01534.png,test
pullover,media/fashionmnist_10000/01535.png,train
t-shirt/top,media/fashionmnist_10000/01536.png,train
sandal,media/fashionmnist_10000/01537.png,train
trouser,media/fashionmnist_10000/01538.png,train
sandal,media/fashionmnist_10000/01539.png,train
t-shirt/top,media/fashionmnist_10000/01540.png,train
t-shirt/top,media/fashionmnist_10000/01541.png,train
trouser,media/fashionmnist_10000/01542.png,train
trouser,media/fashionmnist_10000/01543.png,train
t-shirt/top,media/fashionmnist_10000/01544.png,train
coat,media/fashionmnist_10000/01545.png,test
trouser,media/fashionmnist_10000/01546.png,train
sandal,media/fashionmnist_10000/01547.png,train
pullover,media/fashionmnist_10000/01548.png,train
sandal,media/fashionmnist_10000/01549.png,train
ankle boot,media/fashionmnist_10000/01550.png,train
sandal,media/fashionmnist_10000/01551.png,train
t-shirt/top,media/fashionmnist_10000/01552.png,test
sneaker,media/fashionmnist_10000/01553.png,train
shirt,media/fashionmnist_10000/01554.png,train
ankle boot,media/fashionmnist_10000/01555.png,train
sneaker,media/fashionmnist_10000/01556.png,train
bag,media/fashionmnist_10000/01557.png,train
trouser,media/fashionmnist_10000/01558.png,train
coat,media/fashionmnist_10000/01559.png,train
bag,media/fashionmnist_10000/01560.png,train
sandal,media/fashionmnist_10000/01561.png,train
trouser,media/fashionmnist_10000/01562.png,train
trouser,media/fashionmnist_10000/01563.png,train
bag,media/fashionmnist_10000/01564.png,train
ankle boot,media/fashionmnist_10000/01565.png,test
shirt,media/fashionmnist_10000/01566.png,train
t-shirt/top,media/fashionmnist_10000/01567.png,train
coat,media/fashionmnist_10000/01568.png,test
coat,media/fashionmnist_10000/01569.png,test
bag,media/fashionmnist_10000/01570.png,train
sneaker,media/fashionmnist_10000/01571.png,test
pullover,media/fashionmnist_10000/01572.png,train
t-shirt/top,media/fashionmnist_10000/01573.png,train
pullover,media/fashionmnist_10000/01574.png,train
pullover,media/fashionmnist_10000/01575.png,train
t-shirt/top,media/fashionmnist_10000/01576.png,train
sandal,media/fashionmnist_10000/01577.png,train
sneaker,media/fashionmnist_10000/01578.png,train
bag,media/fashionmnist_10000/01579.png,train
dress,media/fashionmnist_10000/01580.png,train
dress,media/fashionmnist_10000/01581.png,test
pullover,media/fashionmnist_10000/01582.png,train
ankle boot,media/fashionmnist_10000/01583.png,test
ankle boot,media/fashionmnist_10000/01584.png,test
bag,media/fashionmnist_10000/01585.png,train
trouser,media/fashionmnist_10000/01586.png,train
dress,media/fashionmnist_10000/01587.png,train
sneaker,media/fashionmnist_10000/01588.png,test
coat,media/fashionmnist_10000/01589.png,train
coat,media/fashionmnist_10000/01590.png,train
coat,media/fashionmnist_10000/01591.png,test
sandal,media/fashionmnist_10000/01592.png,test
bag,media/fashionmnist_10000/01593.png,train
t-shirt/top,media/fashionmnist_10000/01594.png,train
t-shirt/top,media/fashionmnist_10000/01595.png,train
trouser,media/fashionmnist_10000/01596.png,train
ankle boot,media/fashionmnist_10000/01597.png,train
coat,media/fashionmnist_10000/01598.png,train
trouser,media/fashionmnist_10000/01599.png,test
sandal,media/fashionmnist_10000/01600.png,test
pullover,media/fashionmnist_10000/01601.png,train
trouser,media/fashionmnist_10000/01602.png,train
coat,media/fashionmnist_10000/01603.png,train
t-shirt/top,media/fashionmnist_10000/01604.png,train
bag,media/fashionmnist_10000/01605.png,train
t-shirt/top,media/fashionmnist_10000/01606.png,test
bag,media/fashionmnist_10000/01607.png,train
coat,media/fashionmnist_10000/01608.png,train
shirt,media/fashionmnist_10000/01609.png,test
ankle boot,media/fashionmnist_10000/01610.png,test
coat,media/fashionmnist_10000/01611.png,test
shirt,media/fashionmnist_10000/01612.png,train
coat,media/fashionmnist_10000/01613.png,train
coat,media/fashionmnist_10000/01614.png,test
trouser,media/fashionmnist_10000/01615.png,test
sandal,media/fashionmnist_10000/01616.png,train
t-shirt/top,media/fashionmnist_10000/01617.png,train
pullover,media/fashionmnist_10000/01618.png,train
bag,media/fashionmnist_10000/01619.png,train
sneaker,media/fashionmnist_10000/01620.png,train
trouser,media/fashionmnist_10000/01621.png,test
pullover,media/fashionmnist_10000/01622.png,train
coat,media/fashionmnist_10000/01623.png,train
sneaker,media/fashionmnist_10000/01624.png,train
dress,media/fashionmnist_10000/01625.png,train
bag,media/fashionmnist_10000/01626.png,train
coat,media/fashionmnist_10000/01627.png,train
bag,media/fashionmnist_10000/01628.png,train
pullover,media/fashionmnist_10000/01629.png,test
bag,media/fashionmnist_10000/01630.png,train
bag,media/fashionmnist_10000/01631.png,train
bag,media/fashionmnist_10000/01632.png,test
ankle boot,media/fashionmnist_10000/01633.png,test
coat,media/fashionmnist_10000/01634.png,train
shirt,media/fashionmnist_10000/01635.png,train
coat,media/fashionmnist_10000/01636.png,test
sandal,media/fashionmnist_10000/01637.png,train
sneaker,media/fashionmnist_10000/01638.png,train
bag,media/fashionmnist_10000/01639.png,train
shirt,media/fashionmnist_10000/01640.png,train
ankle boot,media/fashionmnist_10000/01641.png,train
pullover,media/fashionmnist_10000/01642.png,train
bag,media/fashionmnist_10000/01643.png,test
coat,media/fashionmnist_10000/01644.png,train
ankle boot,media/fashionmnist_10000/01645.png,train
t-shirt/top,media/fashionmnist_10000/01646.png,train
t-shirt/top,media/fashionmnist_10000/01647.png,train
pullover,media/fashionmnist_10000/01648.png,train
t-shirt/top,media/fashionmnist_10000/01649.png,train
dress,media/fashionmnist_10000/01650.png,train
ankle boot,media/fashionmnist_10000/01651.png,train
sandal,media/fashionmnist_10000/01652.png,test
trouser,media/fashionmnist_10000/01653.png,test
ankle boot,media/fashionmnist_10000/01654.png,train
shirt,media/fashionmnist_10000/01655.png,train
pullover,media/fashionmnist_10000/01656.png,train
t-shirt/top,media/fashionmnist_10000/01657.png,train
pullover,media/fashionmnist_10000/01658.png,train
t-shirt/top,media/fashionmnist_10000/01659.png,train
dress,media/fashionmnist_10000/01660.png,test
sneaker,media/fashionmnist_10000/01661.png,train
ankle boot,media/fashionmnist_10000/01662.png,train
pullover,media/fashionmnist_10000/01663.png,train
sandal,media/fashionmnist_10000/01664.png,train
t-shirt/top,media/fashionmnist_10000/01665.png,test
bag,media/fashionmnist_10000/01666.png,train
bag,media/fashionmnist_10000/01667.png,test
ankle boot,media/fashionmnist_10000/01668.png,train
pullover,media/fashionmnist_10000/01669.png,train
trouser,media/fashionmnist_10000/01670.png,test
t-shirt/top,media/fashionmnist_10000/01671.png,train
shirt,media/fashionmnist_10000/01672.png,train
ankle boot,media/fashionmnist_10000/01673.png,train
trouser,media/fashionmnist_10000/01674.png,train
bag,media/fashionmnist_10000/01675.png,train
coat,media/fashionmnist_10000/01676.png,test
dress,media/fashionmnist_10000/01677.png,train
sneaker,media/fashionmnist_10000/01678.png,train
t-shirt/top,media/fashionmnist_10000/01679.png,train
dress,media/fashionmnist_10000/01680.png,train
pullover,media/fashionmnist_10000/01681.png,train
pullover,media/fashionmnist_10000/01682.png,train
pullover,media/fashionmnist_10000/01683.png,train
bag,media/fashionmnist_10000/01684.png,train
bag,media/fashionmnist_10000/01685.png,test
dress,media/fashionmnist_10000/01686.png,train
dress,media/fashionmnist_10000/01687.png,train
sandal,media/fashionmnist_10000/01688.png,train
shirt,media/fashionmnist_10000/01689.png,train
trouser,media/fashionmnist_10000/01690.png,train
coat,media/fashionmnist_10000/01691.png,train
t-shirt/top,media/fashionmnist_10000/01692.png,test
t-shirt/top,media/fashionmnist_10000/01693.png,train
sandal,media/fashionmnist_10000/01694.png,train
sneaker,media/fashionmnist_10000/01695.png,train
dress,media/fashionmnist_10000/01696.png,train
bag,media/fashionmnist_10000/01697.png,train
ankle boot,media/fashionmnist_10000/01698.png,train
sneaker,media/fashionmnist_10000/01699.png,train
t-shirt/top,media/fashionmnist_10000/01700.png,train
sandal,media/fashionmnist_10000/01701.png,train
sneaker,media/fashionmnist_10000/01702.png,test
ankle boot,media/fashionmnist_10000/01703.png,train
bag,media/fashionmnist_10000/01704.png,train
bag,media/fashionmnist_10000/01705.png,train
bag,media/fashionmnist_10000/01706.png,train
sneaker,media/fashionmnist_10000/01707.png,train
shirt,media/fashionmnist_10000/01708.png,train
t-shirt/top,media/fashionmnist_10000/01709.png,train
pullover,media/fashionmnist_10000/01710.png,train
shirt,media/fashionmnist_10000/01711.png,train
sandal,media/fashionmnist_10000/01712.png,test
shirt,media/fashionmnist_10000/01713.png,test
sandal,media/fashionmnist_10000/01714.png,train
bag,media/fashionmnist_10000/01715.png,train
coat,media/fashionmnist_10000/01716.png,test
shirt,media/fashionmnist_10000/01717.png,train
t-shirt/top,media/fashionmnist_10000/01718.png,train
t-shirt/top,media/fashionmnist_10000/01719.png,test
dress,media/fashionmnist_10000/01720.png,train
trouser,media/fashionmnist_10000/01721.png,test
bag,media/fashionmnist_10000/01722.png,train
sandal,media/fashionmnist_10000/01723.png,train
bag,media/fashionmnist_10000/01724.png,test
sandal,media/fashionmnist_10000/01725.png,train
shirt,media/fashionmnist_10000/01726.png,train
t-shirt/top,media/fashionmnist_10000/01727.png,test
sandal,media/fashionmnist_10000/01728.png,test
shirt,media/fashionmnist_10000/01729.png,train
shirt,media/fashionmnist_10000/01730.png,train
coat,media/fashionmnist_10000/01731.png,train
coat,media/fashionmnist_10000/01732.png,train
shirt,media/fashionmnist_10000/01733.png,train
coat,media/fashionmnist_10000/01734.png,train
t-shirt/top,media/fashionmnist_10000/01735.png,train
coat,media/fashionmnist_10000/01736.png,train
coat,media/fashionmnist_10000/01737.png,train
sneaker,media/fashionmnist_10000/01738.png,train
shirt,media/fashionmnist_10000/01739.png,train
dress,media/fashionmnist_10000/01740.png,train
bag,media/fashionmnist_10000/01741.png,train
trouser,media/fashionmnist_10000/01742.png,train
shirt,media/fashionmnist_10000/01743.png,train
coat,media/fashionmnist_10000/01744.png,train
coat,media/fashionmnist_10000/01745.png,train
pullover,media/fashionmnist_10000/01746.png,train
sneaker,media/fashionmnist_10000/01747.png,train
coat,media/fashionmnist_10000/01748.png,train
shirt,media/fashionmnist_10000/01749.png,train
coat,media/fashionmnist_10000/01750.png,train
pullover,media/fashionmnist_10000/01751.png,train
sandal,media/fashionmnist_10000/01752.png,train
coat,media/fashionmnist_10000/01753.png,train
coat,media/fashionmnist_10000/01754.png,test
trouser,media/fashionmnist_10000/01755.png,test
pullover,media/fashionmnist_10000/01756.png,train
sneaker,media/fashionmnist_10000/01757.png,train
dress,media/fashionmnist_10000/01758.png,test
sandal,media/fashionmnist_10000/01759.png,train
shirt,media/fashionmnist_10000/01760.png,train
coat,media/fashionmnist_10000/01761.png,test
t-shirt/top,media/fashionmnist_10000/01762.png,train
coat,media/fashionmnist_10000/01763.png,train
sandal,media/fashionmnist_10000/01764.png,train
ankle boot,media/fashionmnist_10000/01765.png,train
pullover,media/fashionmnist_10000/01766.png,train
ankle boot,media/fashionmnist_10000/01767.png,train
trouser,media/fashionmnist_10000/01768.png,test
t-shirt/top,media/fashionmnist_10000/01769.png,train
sandal,media/fashionmnist_10000/01770.png,train
coat,media/fashionmnist_10000/01771.png,test
t-shirt/top,media/fashionmnist_10000/01772.png,train
trouser,media/fashionmnist_10000/01773.png,test
sneaker,media/fashionmnist_10000/01774.png,train
pullover,media/fashionmnist_10000/01775.png,train
sneaker,media/fashionmnist_10000/01776.png,train
pullover,media/fashionmnist_10000/01777.png,train
bag,media/fashionmnist_10000/01778.png,train
sneaker,media/fashionmnist_10000/01779.png,train
pullover,media/fashionmnist_10000/01780.png,train
dress,media/fashionmnist_10000/01781.png,test
ankle boot,media/fashionmnist_10000/01782.png,train
dress,media/fashionmnist_10000/01783.png,train
coat,media/fashionmnist_10000/01784.png,train
shirt,media/fashionmnist_10000/01785.png,test
trouser,media/fashionmnist_10000/01786.png,train
shirt,media/fashionmnist_10000/01787.png,train
coat,media/fashionmnist_10000/01788.png,train
t-shirt/top,media/fashionmnist_10000/01789.png,train
pullover,media/fashionmnist_10000/01790.png,train
sneaker,media/fashionmnist_10000/01791.png,test
sneaker,media/fashionmnist_10000/01792.png,train
pullover,media/fashionmnist_10000/01793.png,test
trouser,media/fashionmnist_10000/01794.png,test
t-shirt/top,media/fashionmnist_10000/01795.png,train
sandal,media/fashionmnist_10000/01796.png,train
trouser,media/fashionmnist_10000/01797.png,train
shirt,media/fashionmnist_10000/01798.png,train
sandal,media/fashionmnist_10000/01799.png,train
shirt,media/fashionmnist_10000/01800.png,train
ankle boot,media/fashionmnist_10000/01801.png,train
sandal,media/fashionmnist_10000/01802.png,train
dress,media/fashionmnist_10000/01803.png,train
t-shirt/top,media/fashionmnist_10000/01804.png,train
t-shirt/top,media/fashionmnist_10000/01805.png,test
t-shirt/top,media/fashionmnist_10000/01806.png,train
bag,media/fashionmnist_10000/01807.png,train
sneaker,media/fashionmnist_10000/01808.png,train
trouser,media/fashionmnist_10000/01809.png,train
dress,media/fashionmnist_10000/01810.png,train
sneaker,media/fashionmnist_10000/01811.png,test
shirt,media/fashionmnist_10000/01812.png,train
coat,media/fashionmnist_10000/01813.png,train
coat,media/fashionmnist_10000/01814.png,test
ankle boot,media/fashionmnist_10000/01815.png,test
t-shirt/top,media/fashionmnist_10000/01816.png,test
coat,media/fashionmnist_10000/01817.png,test
bag,media/fashionmnist_10000/01818.png,train
t-shirt/top,media/fashionmnist_10000/01819.png,train
shirt,media/fashionmnist_10000/01820.png,train
ankle boot,media/fashionmnist_10000/01821.png,train
bag,media/fashionmnist_10000/01822.png,train
sneaker,media/fashionmnist_10000/01823.png,train
dress,media/fashionmnist_10000/01824.png,train
ankle boot,media/fashionmnist_10000/01825.png,train
pullover,media/fashionmnist_10000/01826.png,train
sandal,media/fashionmnist_10000/01827.png,test
ankle boot,media/fashionmnist_10000/01828.png,test
bag,media/fashionmnist_10000/01829.png,train
pullover,media/fashionmnist_10000/01830.png,train
pullover,media/fashionmnist_10000/01831.png,train
ankle boot,media/fashionmnist_10000/01832.png,train
sandal,media/fashionmnist_10000/01833.png,train
sandal,media/fashionmnist_10000/01834.png,train
trouser,media/fashionmnist_10000/01835.png,train
sneaker,media/fashionmnist_10000/01836.png,train
ankle boot,media/fashionmnist_10000/01837.png,train
ankle boot,media/fashionmnist_10000/01838.png,train
shirt,media/fashionmnist_10000/01839.png,train
bag,media/fashionmnist_10000/01840.png,train
pullover,media/fashionmnist_10000/01841.png,train
coat,media/fashionmnist_10000/01842.png,train
pullover,media/fashionmnist_10000/01843.png,train
t-shirt/top,media/fashionmnist_10000/01844.png,test
shirt,media/fashionmnist_10000/01845.png,test
shirt,media/fashionmnist_10000/01846.png,train
sandal,media/fashionmnist_10000/01847.png,test
sandal,media/fashionmnist_10000/01848.png,train
ankle boot,media/fashionmnist_10000/01849.png,train
ankle boot,media/fashionmnist_10000/01850.png,test
sandal,media/fashionmnist_10000/01851.png,train
dress,media/fashionmnist_10000/01852.png,train
ankle boot,media/fashionmnist_10000/01853.png,train
sandal,media/fashionmnist_10000/01854.png,train
ankle boot,media/fashionmnist_10000/01855.png,train
coat,media/fashionmnist_10000/01856.png,train
ankle boot,media/fashionmnist_10000/01857.png,test
sandal,media/fashionmnist_10000/01858.png,train
trouser,media/fashionmnist_10000/01859.png,train
sneaker,media/fashionmnist_10000/01860.png,train
bag,media/fashionmnist_10000/01861.png,train
trouser,media/fashionmnist_10000/01862.png,train
sandal,media/fashionmnist_10000/01863.png,train
coat,media/fashionmnist_10000/01864.png,test
shirt,media/fashionmnist_10000/01865.png,test
pullover,media/fashionmnist_10000/01866.png,train
sneaker,media/fashionmnist_10000/01867.png,train
t-shirt/top,media/fashionmnist_10000/01868.png,train
shirt,media/fashionmnist_10000/01869.png,test
sneaker,media/fashionmnist_10000/01870.png,train
ankle boot,media/fashionmnist_10000/01871.png,train
trouser,media/fashionmnist_10000/01872.png,train
trouser,media/fashionmnist_10000/01873.png,train
trouser,media/fashionmnist_10000/01874.png,train
sneaker,media/fashionmnist_10000/01875.png,train
bag,media/fashionmnist_10000/01876.png,train
ankle boot,media/fashionmnist_10000/01877.png,train
bag,media/fashionmnist_10000/01878.png,train
sandal,media/fashionmnist_10000/01879.png,train
dress,media/fashionmnist_10000/01880.png,train
t-shirt/top,media/fashionmnist_10000/01881.png,train
trouser,media/fashionmnist_10000/01882.png,train
trouser,media/fashionmnist_10000/01883.png,train
trouser,media/fashionmnist_10000/01884.png,train
trouser,media/fashionmnist_10000/01885.png,train
bag,media/fashionmnist_10000/01886.png,train
bag,media/fashionmnist_10000/01887.png,train
pullover,media/fashionmnist_10000/01888.png,train
trouser,media/fashionmnist_10000/01889.png,train
sneaker,media/fashionmnist_10000/01890.png,train
shirt,media/fashionmnist_10000/01891.png,train
sneaker,media/fashionmnist_10000/01892.png,test
ankle boot,media/fashionmnist_10000/01893.png,test
bag,media/fashionmnist_10000/01894.png,test
trouser,media/fashionmnist_10000/01895.png,test
t-shirt/top,media/fashionmnist_10000/01896.png,train
coat,media/fashionmnist_10000/01897.png,test
t-shirt/top,media/fashionmnist_10000/01898.png,train
pullover,media/fashionmnist_10000/01899.png,train
shirt,media/fashionmnist_10000/01900.png,train
sneaker,media/fashionmnist_10000/01901.png,train
coat,media/fashionmnist_10000/01902.png,train
bag,media/fashionmnist_10000/01903.png,test
pullover,media/fashionmnist_10000/01904.png,test
sandal,media/fashionmnist_10000/01905.png,train
pullover,media/fashionmnist_10000/01906.png,train
trouser,media/fashionmnist_10000/01907.png,train
coat,media/fashionmnist_10000/01908.png,test
bag,media/fashionmnist_10000/01909.png,train
t-shirt/top,media/fashionmnist_10000/01910.png,test
sandal,media/fashionmnist_10000/01911.png,train
pullover,media/fashionmnist_10000/01912.png,train
bag,media/fashionmnist_10000/01913.png,train
bag,media/fashionmnist_10000/01914.png,train
bag,media/fashionmnist_10000/01915.png,train
sneaker,media/fashionmnist_10000/01916.png,train
ankle boot,media/fashionmnist_10000/01917.png,train
trouser,media/fashionmnist_10000/01918.png,train
pullover,media/fashionmnist_10000/01919.png,train
bag,media/fashionmnist_10000/01920.png,train
sneaker,media/fashionmnist_10000/01921.png,train
bag,media/fashionmnist_10000/01922.png,train
dress,media/fashionmnist_10000/01923.png,test
t-shirt/top,media/fashionmnist_10000/01924.png,train
shirt,media/fashionmnist_10000/01925.png,train
pullover,media/fashionmnist_10000/01926.png,test
pullover,media/fashionmnist_10000/01927.png,train
coat,media/fashionmnist_10000/01928.png,test
sneaker,media/fashionmnist_10000/01929.png,test
pullover,media/fashionmnist_10000/01930.png,train
shirt,media/fashionmnist_10000/01931.png,test
bag,media/fashionmnist_10000/01932.png,train
t-shirt/top,media/fashionmnist_10000/01933.png,test
t-shirt/top,media/fashionmnist_10000/01934.png,train
sandal,media/fashionmnist_10000/01935.png,train
sneaker,media/fashionmnist_10000/01936.png,train
shirt,media/fashionmnist_10000/01937.png,train
t-shirt/top,media/fashionmnist_10000/01938.png,train
dress,media/fashionmnist_10000/01939.png,train
sneaker,media/fashionmnist_10000/01940.png,train
ankle boot,media/fashionmnist_10000/01941.png,test
coat,media/fashionmnist_10000/01942.png,train
sandal,media/fashionmnist_10000/01943.png,train
coat,media/fashionmnist_10000/01944.png,test
ankle boot,media/fashionmnist_10000/01945.png,test
pullover,media/fashionmnist_10000/01946.png,test
dress,media/fashionmnist_10000/01947.png,train
sandal,media/fashionmnist_10000/01948.png,train
trouser,media/fashionmnist_10000/01949.png,train
pullover,media/fashionmnist_10000/01950.png,train
trouser,media/fashionmnist_10000/01951.png,train
shirt,media/fashionmnist_10000/01952.png,train
sneaker,media/fashionmnist_10000/01953.png,test
dress,media/fashionmnist_10000/01954.png,train
sneaker,media/fashionmnist_10000/01955.png,train
bag,media/fashionmnist_10000/01956.png,test
ankle boot,media/fashionmnist_10000/01957.png,test
bag,media/fashionmnist_10000/01958.png,test
pullover,media/fashionmnist_10000/01959.png,train
t-shirt/top,media/fashionmnist_10000/01960.png,train
bag,media/fashionmnist_10000/01961.png,train
t-shirt/top,media/fashionmnist_10000/01962.png,train
trouser,media/fashionmnist_10000/01963.png,test
dress,media/fashionmnist_10000/01964.png,test
pullover,media/fashionmnist_10000/01965.png,train
sneaker,media/fashionmnist_10000/01966.png,train
trouser,media/fashionmnist_10000/01967.png,train
ankle boot,media/fashionmnist_10000/01968.png,train
sneaker,media/fashionmnist_10000/01969.png,train
sandal,media/fashionmnist_10000/01970.png,train
trouser,media/fashionmnist_10000/01971.png,test
coat,media/fashionmnist_10000/01972.png,train
ankle boot,media/fashionmnist_10000/01973.png,train
shirt,media/fashionmnist_10000/01974.png,train
trouser,media/fashionmnist_10000/01975.png,test
trouser,media/fashionmnist_10000/01976.png,train
sneaker,media/fashionmnist_10000/01977.png,train
coat,media/fashionmnist_10000/01978.png,train
bag,media/fashionmnist_10000/01979.png,train
sneaker,media/fashionmnist_10000/01980.png,train
sandal,media/fashionmnist_10000/01981.png,train
sneaker,media/fashionmnist_10000/01982.png,test
sandal,media/fashionmnist_10000/01983.png,train
pullover,media/fashionmnist_10000/01984.png,train
bag,media/fashionmnist_10000/01985.png,train
t-shirt/top,media/fashionmnist_10000/01986.png,train
pullover,media/fashionmnist_10000/01987.png,train
sneaker,media/fashionmnist_10000/01988.png,test
trouser,media/fashionmnist_10000/01989.png,train
coat,media/fashionmnist_10000/01990.png,test
t-shirt/top,media/fashionmnist_10000/01991.png,train
t-shirt/top,media/fashionmnist_10000/01992.png,train
sandal,media/fashionmnist_10000/01993.png,test
shirt,media/fashionmnist_10000/01994.png,test
dress,media/fashionmnist_10000/01995.png,train
bag,media/fashionmnist_10000/01996.png,train
coat,media/fashionmnist_10000/01997.png,train
trouser,media/fashionmnist_10000/01998.png,train
coat,media/fashionmnist_10000/01999.png,train
dress,media/fashionmnist_10000/02000.png,train
t-shirt/top,media/fashionmnist_10000/02001.png,test
coat,media/fashionmnist_10000/02002.png,train
t-shirt/top,media/fashionmnist_10000/02003.png,train
shirt,media/fashionmnist_10000/02004.png,train
dress,media/fashionmnist_10000/02005.png,train
shirt,media/fashionmnist_10000/02006.png,train
dress,media/fashionmnist_10000/02007.png,train
pullover,media/fashionmnist_10000/02008.png,test
shirt,media/fashionmnist_10000/02009.png,train
dress,media/fashionmnist_10000/02010.png,train
bag,media/fashionmnist_10000/02011.png,train
sneaker,media/fashionmnist_10000/02012.png,train
ankle boot,media/fashionmnist_10000/02013.png,train
sneaker,media/fashionmnist_10000/02014.png,test
bag,media/fashionmnist_10000/02015.png,train
sandal,media/fashionmnist_10000/02016.png,train
coat,media/fashionmnist_10000/02017.png,train
bag,media/fashionmnist_10000/02018.png,train
t-shirt/top,media/fashionmnist_10000/02019.png,train
dress,media/fashionmnist_10000/02020.png,train
bag,media/fashionmnist_10000/02021.png,test
shirt,media/fashionmnist_10000/02022.png,train
pullover,media/fashionmnist_10000/02023.png,train
sandal,media/fashionmnist_10000/02024.png,train
coat,media/fashionmnist_10000/02025.png,test
sandal,media/fashionmnist_10000/02026.png,train
coat,media/fashionmnist_10000/02027.png,train
pullover,media/fashionmnist_10000/02028.png,train
ankle boot,media/fashionmnist_10000/02029.png,train
sneaker,media/fashionmnist_10000/02030.png,train
ankle boot,media/fashionmnist_10000/02031.png,train
sandal,media/fashionmnist_10000/02032.png,test
ankle boot,media/fashionmnist_10000/02033.png,train
trouser,media/fashionmnist_10000/02034.png,train
sneaker,media/fashionmnist_10000/02035.png,train
t-shirt/top,media/fashionmnist_10000/02036.png,test
sneaker,media/fashionmnist_10000/02037.png,test
shirt,media/fashionmnist_10000/02038.png,train
coat,media/fashionmnist_10000/02039.png,train
trouser,media/fashionmnist_10000/02040.png,train
sneaker,media/fashionmnist_10000/02041.png,train
ankle boot,media/fashionmnist_10000/02042.png,train
bag,media/fashionmnist_10000/02043.png,train
pullover,media/fashionmnist_10000/02044.png,train
bag,media/fashionmnist_10000/02045.png,test
coat,media/fashionmnist_10000/02046.png,train
trouser,media/fashionmnist_10000/02047.png,train
sneaker,media/fashionmnist_10000/02048.png,train
sneaker,media/fashionmnist_10000/02049.png,train
ankle boot,media/fashionmnist_10000/02050.png,test
ankle boot,media/fashionmnist_10000/02051.png,train
trouser,media/fashionmnist_10000/02052.png,test
sandal,media/fashionmnist_10000/02053.png,train
coat,media/fashionmnist_10000/02054.png,train
ankle boot,media/fashionmnist_10000/02055.png,train
dress,media/fashionmnist_10000/02056.png,train
t-shirt/top,media/fashionmnist_10000/02057.png,test
shirt,media/fashionmnist_10000/02058.png,test
ankle boot,media/fashionmnist_10000/02059.png,train
shirt,media/fashionmnist_10000/02060.png,train
bag,media/fashionmnist_10000/02061.png,train
shirt,media/fashionmnist_10000/02062.png,train
pullover,media/fashionmnist_10000/02063.png,train
t-shirt/top,media/fashionmnist_10000/02064.png,train
bag,media/fashionmnist_10000/02065.png,train
sneaker,media/fashionmnist_10000/02066.png,test
shirt,media/fashionmnist_10000/02067.png,train
dress,media/fashionmnist_10000/02068.png,test
t-shirt/top,media/fashionmnist_10000/02069.png,train
sandal,media/fashionmnist_10000/02070.png,train
pullover,media/fashionmnist_10000/02071.png,test
sandal,media/fashionmnist_10000/02072.png,test
